Date,Open,High,Low,Close,Adj Close,Volume
2023-02-23,401.55999755859375,402.20001220703125,396.25,400.6600036621094,392.1740417480469,96242400
2023-02-24,395.4200134277344,397.25,393.6400146484375,396.3800048828125,387.9847106933594,108194400
2023-02-27,399.8699951171875,401.2900085449219,396.75,397.7300109863281,389.30609130859375,80444700
2023-02-28,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,387.8672180175781,96438600
2023-03-01,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,386.37945556640625,99706800
2023-03-02,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,389.3843994140625,85127800
2023-03-03,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,395.6292419433594,90120000
2023-03-06,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,395.90338134765625,72795900
2023-03-07,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,389.83465576171875,108310600
2023-03-08,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,390.4709167480469,74746600
2023-03-09,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,383.26678466796875,111945300
2023-03-10,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,377.7364501953125,189253000
2023-03-13,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,377.1980895996094,157790000
2023-03-14,390.5,393.45001220703125,387.04998779296875,391.7300109863281,383.4331970214844,149752400
2023-03-15,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,381.0350341796875,172996900
2023-03-16,386.82000732421875,396.4700012207031,386.2900085449219,396.1099853515625,387.72039794921875,143254200
2023-03-17,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,383.1869201660156,140553400
2023-03-20,390.79998779296875,394.1700134277344,390.07000732421875,393.739990234375,386.8714904785156,93055800
2023-03-21,397.239990234375,399.4100036621094,395.5799865722656,398.9100036621094,391.9512939453125,91524200
2023-03-22,398.7300109863281,402.489990234375,392.07000732421875,392.1099853515625,385.2699279785156,111746600
2023-03-23,395.0899963378906,399.2900085449219,390.3500061035156,393.1700134277344,386.31146240234375,119351300
2023-03-24,391.8399963378906,395.8399963378906,389.3999938964844,395.75,388.846435546875,107682400
2023-03-27,398.1199951171875,398.9200134277344,395.55999755859375,396.489990234375,389.5735168457031,74010400
2023-03-28,395.7699890136719,396.489990234375,393.69000244140625,395.6000061035156,388.6990966796875,62871700
2023-03-29,399.92999267578125,401.6000061035156,398.67999267578125,401.3500061035156,394.3487548828125,77497900
2023-03-30,404.0899963378906,404.3500061035156,401.760009765625,403.70001220703125,396.6578063964844,69840000
2023-03-31,404.6600036621094,409.70001220703125,404.54998779296875,409.3900146484375,402.2485046386719,112062600
2023-04-03,408.8500061035156,411.3699951171875,408.44000244140625,410.95001220703125,403.7812805175781,67391100
2023-04-04,411.6199951171875,411.9200134277344,407.239990234375,408.6700134277344,401.5411071777344,66601500
2023-04-05,407.9100036621094,408.70001220703125,405.8800048828125,407.6000061035156,400.4897766113281,65200200
2023-04-06,406.7699890136719,409.4800109863281,405.67999267578125,409.19000244140625,402.0519714355469,63743300
2023-04-10,406.6099853515625,409.69000244140625,405.9700012207031,409.6099853515625,402.46466064453125,63681000
2023-04-11,410.260009765625,411.17999267578125,408.9200134277344,409.7200012207031,402.5727233886719,59297900
2023-04-12,411.8699951171875,412.1700134277344,407.44000244140625,408.04998779296875,400.931884765625,86420400
2023-04-13,409.17999267578125,413.8399963378906,407.989990234375,413.4700012207031,406.25732421875,85814800
2023-04-14,412.80999755859375,415.0899963378906,410.05999755859375,412.4599914550781,405.2649230957031,78161500
2023-04-17,412.3699951171875,413.9599914550781,411.0899963378906,413.94000244140625,406.7191162109375,66436400
2023-04-18,415.5799865722656,415.7200012207031,412.7799987792969,414.2099914550781,406.984375,63560000
2023-04-19,412.2200012207031,415.0799865722656,412.1600036621094,414.1400146484375,406.9156188964844,55227300
2023-04-20,411.2099914550781,413.70001220703125,410.2699890136719,411.8800048828125,404.6950378417969,75840400
2023-04-21,412.19000244140625,412.67999267578125,410.1700134277344,412.20001220703125,405.0094909667969,73457400
2023-04-24,411.989990234375,413.07000732421875,410.6000061035156,412.6300048828125,405.43194580078125,64332100
2023-04-25,410.5799865722656,411.1600036621094,406.0199890136719,406.0799865722656,398.9962463378906,97766700
2023-04-26,406.7200012207031,407.8399963378906,403.7799987792969,404.3599853515625,397.3062744140625,80447000
2023-04-27,407.0,412.69000244140625,406.739990234375,412.4100036621094,405.2158203125,92968400
2023-04-28,411.489990234375,415.94000244140625,411.42999267578125,415.92999267578125,408.6744079589844,89335600
2023-05-01,415.4700012207031,417.6199951171875,415.2699890136719,415.510009765625,408.2617492675781,62122300
2023-05-02,414.7699890136719,414.82000732421875,407.82000732421875,410.8399963378906,403.67315673828125,103998500
2023-05-03,411.3599853515625,413.8699951171875,407.7699890136719,408.0199890136719,400.90240478515625,91531800
2023-05-04,406.92999267578125,407.2699890136719,403.739990234375,405.1300048828125,398.06280517578125,94901900
2023-05-05,408.9100036621094,413.7200012207031,408.6400146484375,412.6300048828125,405.43194580078125,87844000
2023-05-08,412.9700012207031,413.239990234375,411.2799987792969,412.739990234375,405.5400390625,50046800
2023-05-09,411.1300048828125,412.0899963378906,410.69000244140625,410.92999267578125,403.7615966796875,49220100
2023-05-10,413.8800048828125,414.5400085449219,408.8699951171875,412.8500061035156,405.64813232421875,96142900
2023-05-11,411.95001220703125,412.42999267578125,409.9700012207031,412.1300048828125,404.940673828125,70157100
2023-05-12,413.4200134277344,413.6400146484375,409.07000732421875,411.5899963378906,404.41009521484375,70439400
2023-05-15,412.2200012207031,413.42999267578125,410.2300109863281,413.010009765625,405.8053283691406,54289400
2023-05-16,411.8599853515625,412.82000732421875,410.239990234375,410.25,403.0934753417969,57705500
2023-05-17,412.3500061035156,415.8599853515625,410.6400146484375,415.2300109863281,407.9866638183594,87287000
2023-05-18,414.8999938964844,419.6700134277344,414.6700134277344,419.2300109863281,411.9168395996094,97177200
2023-05-19,420.1700134277344,420.7200012207031,417.3500061035156,418.6199951171875,411.3174743652344,103679700
2023-05-22,418.6400146484375,420.3900146484375,417.3500061035156,418.7900085449219,411.4845275878906,60745400
2023-05-23,417.0799865722656,418.7200012207031,413.67999267578125,414.0899963378906,406.8664855957031,86383500
2023-05-24,412.4200134277344,412.82000732421875,409.8800048828125,411.0899963378906,403.9188232421875,89213700
2023-05-25,414.739990234375,416.1600036621094,412.4100036621094,414.6499938964844,407.4167175292969,90961600
2023-05-26,415.3299865722656,420.7699890136719,415.25,420.0199890136719,412.69305419921875,93830000
2023-05-30,422.0299987792969,422.5799865722656,418.739990234375,420.17999267578125,412.85028076171875,72216000
2023-05-31,418.2799987792969,419.2200012207031,416.2200012207031,417.8500061035156,410.5609130859375,110811800
2023-06-01,418.0899963378906,422.9200134277344,416.7900085449219,421.82000732421875,414.4617004394531,88865000
2023-06-02,424.5,428.739990234375,423.95001220703125,427.9200134277344,420.45526123046875,91366700
2023-06-05,428.2799987792969,429.6199951171875,426.3699951171875,427.1000061035156,419.6495666503906,65460200
2023-06-06,426.6700134277344,428.5799865722656,425.989990234375,428.0299987792969,420.5633239746094,64022200
2023-06-07,428.44000244140625,429.6199951171875,426.1099853515625,426.54998779296875,419.1091613769531,85373300
2023-06-08,426.6199951171875,429.6000061035156,425.82000732421875,429.1300048828125,421.6441650390625,61952800
2023-06-09,429.9599914550781,431.989990234375,428.8699951171875,429.8999938964844,422.4007263183594,85742800
2023-06-12,430.9200134277344,433.8800048828125,430.1700134277344,433.79998779296875,426.2326965332031,76104300
2023-06-13,435.32000732421875,437.3299865722656,434.6300048828125,436.6600036621094,429.0428161621094,95899700
2023-06-14,437.010009765625,439.05999755859375,433.5899963378906,437.17999267578125,429.5537109375,100612100
2023-06-15,436.3299865722656,443.8999938964844,436.2300109863281,442.6000061035156,434.879150390625,110303100
2023-06-16,443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,433.39788818359375,114121300
2023-06-20,437.45001220703125,438.3699951171875,435.0299987792969,437.17999267578125,431.1493225097656,76160400
2023-06-21,436.1600036621094,436.989990234375,434.3299865722656,434.94000244140625,428.9402770996094,76982300
2023-06-22,433.95001220703125,436.6199951171875,433.6000061035156,436.510009765625,430.48858642578125,70637200
2023-06-23,432.92999267578125,435.05999755859375,432.4700012207031,433.2099914550781,427.2341003417969,92074500
2023-06-26,432.6199951171875,434.6099853515625,431.19000244140625,431.44000244140625,425.488525390625,72823600
2023-06-27,432.3500061035156,436.80999755859375,431.8800048828125,436.1700134277344,430.1532897949219,72813700
2023-06-28,435.04998779296875,437.44000244140625,434.4100036621094,436.3900146484375,430.3702697753906,75636000
2023-06-29,435.9599914550781,438.2799987792969,435.5400085449219,438.1099853515625,432.0664978027344,67882300
2023-06-30,441.44000244140625,444.29998779296875,441.1099853515625,443.2799987792969,437.1651916503906,104921500
2023-07-03,442.9200134277344,444.0799865722656,442.6300048828125,443.7900085449219,437.66815185546875,32793400
2023-07-05,441.9100036621094,443.8900146484375,441.8999938964844,443.1300048828125,437.01727294921875,58418400
2023-07-06,439.4200134277344,440.1000061035156,437.05999755859375,439.6600036621094,433.5951232910156,80658300
2023-07-07,438.6300048828125,442.6400146484375,438.29998779296875,438.54998779296875,432.5004577636719,86076100
2023-07-10,438.17999267578125,439.8399963378906,437.5899963378906,439.6600036621094,433.5951232910156,62443500
2023-07-11,440.45001220703125,442.9700012207031,439.44000244140625,442.4599914550781,436.3564758300781,64463800
2023-07-12,446.3900146484375,447.4800109863281,444.9100036621094,446.0199890136719,439.86737060546875,91924500
2023-07-13,447.8999938964844,450.3800048828125,447.45001220703125,449.55999755859375,443.35858154296875,72425200
2023-07-14,450.4800109863281,451.3599853515625,448.489990234375,449.2799987792969,443.0824279785156,69761800
2023-07-17,449.1300048828125,451.92999267578125,449.0799865722656,450.8399963378906,444.62091064453125,52680200
2023-07-18,450.5,454.8599853515625,450.04998779296875,454.19000244140625,447.9246826171875,80744400
2023-07-19,455.010009765625,456.42999267578125,454.1099853515625,455.20001220703125,448.9207763671875,65891700
2023-07-20,454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,445.94244384765625,70591600
2023-07-21,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,445.94244384765625,71245400
2023-07-24,453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,447.9345397949219,54023400
2023-07-25,453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,449.157470703125,55191200
2023-07-26,454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,449.22650146484375,71052900
2023-07-27,459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,446.2481384277344,92194400
2023-07-28,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,450.6170654296875,80011800
2023-07-31,457.4100036621094,458.1600036621094,456.04998779296875,457.7900085449219,451.4750671386719,62040400
2023-08-01,456.2699890136719,457.25,455.489990234375,456.4800109863281,450.1831359863281,55291500
2023-08-02,453.25,453.5199890136719,449.3500061035156,450.1300048828125,443.92071533203125,93933400
2023-08-03,448.0400085449219,450.7900085449219,447.3699951171875,448.8399963378906,442.64849853515625,64276100
2023-08-04,450.7200012207031,452.8999938964844,446.2699890136719,446.80999755859375,440.646484375,100052300
2023-08-07,448.7099914550781,450.8699951171875,447.989990234375,450.7099914550781,444.49267578125,58357500
2023-08-08,448.0799865722656,450.70001220703125,445.2699890136719,448.75,442.5597229003906,71361300
2023-08-09,449.0299987792969,449.20001220703125,444.9599914550781,445.75,439.60113525390625,78789600
2023-08-10,448.19000244140625,451.70001220703125,444.70001220703125,445.9100036621094,439.7589111328125,93005500
2023-08-11,443.9700012207031,446.70001220703125,443.3500061035156,445.6499938964844,439.5025329589844,68664600
2023-08-14,444.70001220703125,448.1099853515625,444.3800048828125,448.1099853515625,441.9285583496094,47867400
2023-08-15,446.2699890136719,446.6400146484375,442.29998779296875,442.8900146484375,436.7806091308594,75707500
2023-08-16,442.4599914550781,444.17999267578125,439.5299987792969,439.6400146484375,433.5754089355469,80107200
2023-08-17,441.1600036621094,441.42999267578125,435.75,436.2900085449219,430.2716064453125,95711300
2023-08-18,433.3699951171875,437.57000732421875,433.010009765625,436.5,430.47869873046875,98758400
2023-08-21,437.54998779296875,440.1099853515625,435.32000732421875,439.3399963378906,433.279541015625,68719000
2023-08-22,441.17999267578125,441.17999267578125,437.57000732421875,438.1499938964844,432.10595703125,65062900
2023-08-23,439.25,443.6700134277344,439.1000061035156,443.0299987792969,436.9186706542969,68441000
2023-08-24,444.69000244140625,445.2200012207031,436.8599853515625,436.8900146484375,430.8633728027344,88517300
2023-08-25,438.67999267578125,441.29998779296875,435.0,439.9700012207031,433.90087890625,102325100
2023-08-28,442.239990234375,443.3999938964844,439.9700012207031,442.760009765625,436.65240478515625,61595400
2023-08-29,442.6499938964844,449.45001220703125,442.4599914550781,449.1600036621094,442.9640808105469,83081900
2023-08-30,449.510009765625,451.6700134277344,448.7799987792969,451.010009765625,444.78857421875,69053900
2023-08-31,451.6499938964844,452.8299865722656,450.1600036621094,450.3500061035156,444.1376953125,66084600
2023-09-01,453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,444.966064453125,58875700
2023-09-05,450.7300109863281,451.05999755859375,449.1700134277344,449.239990234375,443.04296875,55166200
2023-09-06,448.3999938964844,448.510009765625,443.80999755859375,446.2200012207031,440.0646057128906,70758500
2023-09-07,443.1099853515625,445.54998779296875,442.75,444.8500061035156,438.7135314941406,70355400
2023-09-08,444.8999938964844,447.1099853515625,444.5299987792969,445.5199890136719,439.3742980957031,61659700
2023-09-11,448.239990234375,448.7699890136719,446.4700012207031,448.45001220703125,442.2638854980469,60180100
2023-09-12,446.95001220703125,448.5299987792969,445.3900146484375,445.989990234375,439.8377990722656,67565400
2023-09-13,446.2200012207031,447.7099914550781,445.0799865722656,446.510009765625,440.35064697265625,60199300
2023-09-14,449.07000732421875,451.0799865722656,447.7200012207031,450.3599853515625,444.1475524902344,83430800
2023-09-15,447.1400146484375,447.4800109863281,442.9200134277344,443.3699951171875,438.7962951660156,111761400
2023-09-18,443.04998779296875,444.9700012207031,442.55999755859375,443.6300048828125,439.0536193847656,55752200
2023-09-19,442.67999267578125,443.2900085449219,439.94000244140625,442.7099914550781,438.1430969238281,66514600
2023-09-20,444.010009765625,444.44000244140625,438.42999267578125,438.6400146484375,434.1151123046875,82562600
2023-09-21,435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,426.9399108886719,103976100
2023-09-22,432.45001220703125,434.1000061035156,429.989990234375,430.4200134277344,425.9798889160156,100829700
2023-09-25,429.1700134277344,432.2699890136719,428.7200012207031,432.2300109863281,427.771240234375,70874500
2023-09-26,429.0899963378906,429.82000732421875,425.0199890136719,425.8800048828125,421.4867248535156,96168400
2023-09-27,427.0899963378906,427.6700134277344,422.2900085449219,426.04998779296875,421.65496826171875,104705800
2023-09-28,425.4800109863281,430.25,424.8699951171875,428.5199890136719,424.0994873046875,92258300
2023-09-29,431.6700134277344,431.8500061035156,425.9100036621094,427.4800109863281,423.07025146484375,115078500
2023-10-02,426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,422.9019775390625,83798600
2023-10-03,425.05999755859375,427.3699951171875,420.17999267578125,421.5899963378906,417.240966796875,103760600
2023-10-04,422.07000732421875,425.42999267578125,420.55999755859375,424.6600036621094,420.2793273925781,87453000
2023-10-05,424.3599853515625,425.3699951171875,421.1700134277344,424.5,420.1209716796875,70142700
2023-10-06,421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,425.1089782714844,113202700
2023-10-09,427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,427.8305969238281,80374400
2023-10-10,432.94000244140625,437.2200012207031,432.5299987792969,434.5400085449219,430.057373046875,78607300
2023-10-11,435.6400146484375,436.5799865722656,433.17999267578125,436.32000732421875,431.81903076171875,62451700
2023-10-12,436.95001220703125,437.3399963378906,431.2300109863281,433.6600036621094,429.18646240234375,81154200
2023-10-13,435.2099914550781,436.45001220703125,429.8800048828125,431.5,427.04876708984375,95143100
2023-10-16,433.82000732421875,437.1400146484375,433.57000732421875,436.0400085449219,431.54193115234375,75433200
2023-10-17,432.80999755859375,438.1400146484375,432.45001220703125,436.0199890136719,431.5221252441406,75324700
2023-10-18,434.19000244140625,435.17999267578125,429.0899963378906,430.2099914550781,425.7720642089844,93559800
2023-10-19,430.95001220703125,432.82000732421875,425.7300109863281,426.42999267578125,422.031005859375,121323000
2023-10-20,425.9800109863281,426.5400085449219,421.0799865722656,421.19000244140625,416.8450927734375,123845800
2023-10-23,419.6099853515625,424.45001220703125,417.79998779296875,420.4599914550781,416.12261962890625,92035100
2023-10-24,422.6499938964844,424.82000732421875,420.739990234375,423.6300048828125,419.25994873046875,78564200
2023-10-25,421.8900146484375,421.9200134277344,417.0199890136719,417.54998779296875,413.24261474609375,94223200
2023-10-26,416.45001220703125,417.3299865722656,411.6000061035156,412.54998779296875,408.2942199707031,115156800
2023-10-27,414.19000244140625,414.6000061035156,409.2099914550781,410.67999267578125,406.4434814453125,107367700
2023-10-30,413.55999755859375,416.67999267578125,412.2200012207031,415.5899963378906,411.3028869628906,86562700
2023-10-31,416.17999267578125,418.5299987792969,414.2099914550781,418.20001220703125,413.8859558105469,79665200
2023-11-01,419.20001220703125,423.5,418.6499938964844,422.6600036621094,418.2999267578125,98068100
2023-11-02,426.5799865722656,430.9200134277344,426.55999755859375,430.760009765625,426.31640625,94938900
2023-11-03,433.1400146484375,436.2900085449219,433.010009765625,434.69000244140625,430.2058410644531,100110800
2023-11-06,435.4700012207031,436.1499938964844,433.67999267578125,435.69000244140625,431.19549560546875,67831700
2023-11-07,435.69000244140625,437.5899963378906,434.510009765625,436.92999267578125,432.4226989746094,64256100
2023-11-08,437.54998779296875,438.0899963378906,434.8699951171875,437.25,432.73944091796875,61746000
2023-11-09,438.42999267578125,438.4700012207031,433.3999938964844,433.8399963378906,429.3646240234375,83174400
2023-11-10,435.9800109863281,440.92999267578125,433.8299865722656,440.6099853515625,436.06475830078125,89462200
2023-11-13,439.2300109863281,441.3299865722656,438.4200134277344,440.19000244140625,435.64910888671875,52236100
2023-11-14,446.32000732421875,450.05999755859375,446.0899963378906,448.7300109863281,444.10101318359375,97176900
2023-11-15,450.1099853515625,451.3800048828125,448.79998779296875,449.67999267578125,445.04119873046875,77327600
2023-11-16,449.2200012207031,450.55999755859375,448.1199951171875,450.2300109863281,445.58551025390625,66665800
2023-11-17,450.239990234375,451.4200134277344,449.2900085449219,450.7900085449219,446.1397705078125,83133200
2023-11-20,450.5299987792969,455.1300048828125,450.5199890136719,454.260009765625,449.573974609375,69936200
2023-11-21,453.17999267578125,454.1300048828125,451.9599914550781,453.2699890136719,448.5941467285156,49244600
2023-11-22,454.9800109863281,456.3800048828125,453.8900146484375,455.0199890136719,450.3261413574219,59394900
2023-11-24,455.07000732421875,455.5,454.7300109863281,455.29998779296875,450.6031799316406,29737400
2023-11-27,454.6499938964844,455.489990234375,454.0799865722656,454.4800109863281,449.79168701171875,50506000
2023-11-28,454.0799865722656,456.2699890136719,453.5,454.92999267578125,450.2370300292969,62115000
2023-11-29,457.1499938964844,458.32000732421875,454.20001220703125,454.6099853515625,449.92034912109375,63146000
2023-11-30,455.4800109863281,456.760009765625,453.3399963378906,456.3999938964844,451.69189453125,79752700
2023-12-01,455.7699890136719,459.6499938964844,455.1600036621094,459.1000061035156,454.36407470703125,89097900
2023-12-04,455.6000061035156,459.1199951171875,454.3399963378906,456.69000244140625,451.9789123535156,72430900
2023-12-05,455.260009765625,457.5899963378906,454.8699951171875,456.6000061035156,451.8898010253906,69793500
2023-12-06,458.80999755859375,458.8399963378906,454.30999755859375,454.760009765625,450.0688171386719,69124700
2023-12-07,456.9100036621094,458.8999938964844,456.2900085449219,458.2300109863281,453.5030212402344,66995400
2023-12-08,457.4599914550781,460.75,457.2099914550781,460.20001220703125,455.45269775390625,83080900
2023-12-11,459.69000244140625,462.1700134277344,459.4700012207031,461.989990234375,457.22418212890625,65002200
2023-12-12,461.6300048828125,464.20001220703125,460.6000061035156,464.1000061035156,459.3124694824219,68327600
2023-12-13,464.489990234375,470.760009765625,464.1199951171875,470.5,465.64642333984375,93278000
2023-12-14,472.5,473.7300109863281,469.25,472.010009765625,467.140869140625,119026000
2023-12-15,469.489990234375,470.70001220703125,467.42999267578125,469.3299865722656,466.3717041015625,141319300
2023-12-18,470.9800109863281,472.9800109863281,469.8900146484375,471.9700012207031,468.9950866699219,70375300
2023-12-19,472.5299987792969,474.9200134277344,472.45001220703125,474.8399963378906,471.8470153808594,55761800
2023-12-20,473.9599914550781,475.8999938964844,467.82000732421875,468.260009765625,465.3084716796875,102921000
2023-12-21,471.3299865722656,472.9800109863281,468.8399963378906,472.70001220703125,469.7204895019531,86667500
2023-12-22,473.8599853515625,475.3800048828125,471.70001220703125,473.6499938964844,470.66448974609375,67126600
2023-12-26,474.07000732421875,476.5799865722656,473.989990234375,475.6499938964844,472.6518859863281,55387000
2023-12-27,475.44000244140625,476.6600036621094,474.8900146484375,476.510009765625,473.5065002441406,68000300
2023-12-28,476.8800048828125,477.54998779296875,476.260009765625,476.69000244140625,473.6853332519531,77158100
2023-12-29,476.489990234375,477.0299987792969,473.29998779296875,475.30999755859375,472.31402587890625,122234100
